"yakusho , as always , is wonderful as the long faced sad sack and his chemistry with shimizu is very believable",1
"works , it 's thanks to huston 's revelatory performance",1
ararat feels like a book report,0
"the beautiful images and solemn words can not disguise the slack complacency of lrb godard 's rrb vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self righteousness of his voice",0
"tully is in many ways the perfect festival film a calm , self assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience",1
it 's a shame the marvelous first 101 minutes have to be combined with the misconceived final 5,0
a surprisingly charming and even witty match for the best of hollywood 's comic book adaptations,1
my advice is to skip the film and pick up the soundtrack,0
audacious impossible yet compelling,1
a quasi documentary by french filmmaker karim dridi that celebrates the hardy spirit of cuban music,1
family fare,1
"the movie resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates",0
"one of recent memory 's most thoughtful films about art , ethics , and the cost of moral compromise",1
"even if you 're an agnostic carnivore , you can enjoy much of jonah simply , and gratefully , as laugh out loud lunacy with a pronounced monty pythonesque flavor",1
one of the best of a growing strain of daring films that argue that any sexual relationship that does n't hurt anyone and works for its participants is a relationship that is worthy of our respect,1
set in a 1986 harlem that does n't look much like anywhere in new york,0
"in the spirit of the season , i assign one bright shining star to roberto benigni 's pinocchio but i guarantee that no wise men will be following after it",0
"evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones",1
"they crush each other under cars , throw each other out windows , electrocute and dismember their victims in full consciousness",0
"in addition to scoring high for originality of plot putting together familiar themes of family , forgiveness and love in a new way lilo stitch has a number of other assets to commend it to movie audiences both innocent and jaded",1
"perhaps it 's cliche to call the film ` refreshing , ' but it is",1
"as predictable as the outcome of a globetrotters generals game , juwanna mann is even more ludicrous than you 'd expect from the guy in a dress genre , and a personal low for everyone involved",0
almodovar is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called ` the gift of tears ',1
"a fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys",1
"the story is far flung , illogical , and plain stupid",0
"and lee seems just as expectant of an adoring , wide smiling reception",1
"it 's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it",0
an old fashioned drama of substance about a teacher 's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue,1
another useless recycling of a brutal mid '70s american sports movie,0
the kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics,0
